Key	English
RAYNE/Arvo_Greeting 2_Intro_000	<yes>It will, like, be dark soon.
RAYNE/Arvo_Greeting 2_Option_000	<chat>
RAYNE/Arvo_Greeting 2_Option_001	<jobCondition>
RAYNE/Arvo_Greeting 2_Option_002	<hangOut>
RAYNE/Arvo_Greeting 2_Option_003	<cancel>
RAYNE/Arvo_Greeting 2_Response_003_000	Use that daylight up, <PlayerName>!
RAYNE/BugComp_Greeting 000_Intro_000	Hi, <PlayerName>.þ
RAYNE/BugComp_Greeting 000_Intro_001	I'm kinda, like, busy with the <bugComp> right now...
RAYNE/BugComp_Greeting 000_Option_000	<chat>
RAYNE/BugComp_Greeting 000_Option_001	<jobCondition>
RAYNE/BugComp_Greeting 000_Option_002	<hangOut>
RAYNE/BugComp_Greeting 000_Option_003	<cancel>
RAYNE/BugComp_Greeting 000_Response_003_000	I'm going to flog everyone at this <bugComp>.
RAYNE/CompleteBirthday_000_Intro_000	Oh, wackadoo!
RAYNE/CompleteBirthday_000_Intro_001	What a nice <birthday> gift!
RAYNE/CompleteBirthday_000_Intro_002	Thank you, <PlayerName>.
RAYNE/CompleteRequest_000_Intro_000	<pumped>Bonza!
RAYNE/CompleteRequest_000_Intro_001	<glee>I, like, knew I could count on you.
RAYNE/CompleteRequest_000_Intro_002	Now, I have something for, <PlayerName>!
RAYNE/CompleteRequest_000_Intro_003	<glee>I hope you like it!
RAYNE/Gossip_About_NPC_001_Intro_000	<no>There’s no WAY I could work the hours <NPCName> works...þ
RAYNE/Gossip_About_NPC_001_Intro_001	<thinking>He told me he’s doing it for his brother...
RAYNE/Gossip_About_NPC_001_Intro_002	But wouldn’t his brother want him to be happy?þ
RAYNE/Gossip_About_NPC_002_Intro_000	<NPCName>’s scarecrows are like, so rude.þ
RAYNE/Gossip_About_NPC_002_Intro_001	<no>They keep the birds away, but when I wave they never wave back.
RAYNE/Gossip_About_NPC_002_Intro_002	Maybe I look too much like a bird?
RAYNE/Gossip_About_NPC_003_Intro_000	<yes><NPCName> is adorable!þ
RAYNE/Gossip_About_NPC_003_Intro_001	<haha>Teeterin’ and totterin’ and grumblin’ around everywhereþ.
RAYNE/Gossip_About_NPC_003_Intro_002	<glee>I just wanna like, give him a hug!þ
RAYNE/Gossip_About_NPC_004_Intro_000	<yes><NPCName> told me where I could find my lucky watering can..þ
RAYNE/Gossip_About_NPC_004_Intro_001	<shy>But like, I haven’t lost it...þ
RAYNE/Gossip_About_NPC_004_Intro_002	<thinking>...yet?þ
RAYNE/Gossip_About_NPC_006_Intro_000	<NPCName> looks like, stunning for her age...þ
RAYNE/Gossip_About_NPC_006_Intro_001	<thinking>Although I guess that depends on how old she is?þ
RAYNE/Gossip_About_NPC_007_Intro_000	I really like <NPCName>, but his animals better stay away from my crops!þ
RAYNE/Gossip_About_NPC_007_Intro_001	<thinking>Those little critters are adorable though!þ
RAYNE/Gossip_About_NPC_007_Intro_002	Well… I guess they can have like, a little nibble?þ
RAYNE/Gossip_About_NPC_009_Intro_000	<NPCName> asked me for some of my plants to put in his museum...þ
RAYNE/Gossip_About_NPC_009_Intro_001	<no>Can you believe that?þ
RAYNE/Gossip_About_NPC_009_Intro_002	<worried>My poor babies all like, cooped up behind glass? þ
RAYNE/Gossip_About_NPC_010_Intro_000	<yes>Sometimes I think <NPCName> likes money more than he likes peopleþ.
RAYNE/Gossip_About_NPC_010_Intro_001	He must be so lonely, don’t you think?þ
RAYNE/High_Friendship_Greeting 0_Intro_000	It’s like, good to see you, <PlayerName>.
RAYNE/High_Friendship_Greeting 0_Intro_001	What's up?
RAYNE/High_Friendship_Greeting 0_Option_000	<chat>
RAYNE/High_Friendship_Greeting 0_Option_001	<jobCondition>
RAYNE/High_Friendship_Greeting 0_Option_002	<hangOut>
RAYNE/High_Friendship_Greeting 0_Option_003	<cancel>
RAYNE/High_Friendship_Greeting 0_Response_003_000	<wave>Catch ya!
RAYNE/High_Friendship_Greeting 1_Intro_000	Hi <PlayerName>!þ
RAYNE/High_Friendship_Greeting 1_Intro_001	How goes it?þ
RAYNE/High_Friendship_Greeting 1_Option_000	<chat>
RAYNE/High_Friendship_Greeting 1_Option_001	<jobCondition>
RAYNE/High_Friendship_Greeting 1_Option_002	<hangOut>
RAYNE/High_Friendship_Greeting 1_Option_003	<cancel>
RAYNE/High_Friendship_Greeting 1_Response_003_000	Bye!
RAYNE/High_Friendship_Greeting 2_Intro_000	It’s <PlayerName>!
RAYNE/High_Friendship_Greeting 2_Intro_001	Right on!
RAYNE/High_Friendship_Greeting 2_Option_000	<chat>
RAYNE/High_Friendship_Greeting 2_Option_001	<jobCondition>
RAYNE/High_Friendship_Greeting 2_Option_002	<hangOut>
RAYNE/High_Friendship_Greeting 2_Option_003	<cancel>
RAYNE/High_Friendship_Greeting 2_Response_003_000	<wave>Later!
RAYNE/Highest_Friendship_Greeting 0_Intro_000	Oh, G’day <PlayerName>!
RAYNE/Highest_Friendship_Greeting 0_Option_000	<chat>
RAYNE/Highest_Friendship_Greeting 0_Option_001	<jobCondition>
RAYNE/Highest_Friendship_Greeting 0_Option_002	<hangOut>
RAYNE/Highest_Friendship_Greeting 0_Option_003	<cancel>
RAYNE/Highest_Friendship_Greeting 0_Response_003_000	Don’t be a stranger, okay?
RAYNE/Highest_Friendship_Greeting 1_Intro_000	Hey, it’s <PlayerName>!þ
RAYNE/Highest_Friendship_Greeting 1_Intro_001	What’s up?þ
RAYNE/Highest_Friendship_Greeting 1_Option_000	<chat>
RAYNE/Highest_Friendship_Greeting 1_Option_001	<jobCondition>
RAYNE/Highest_Friendship_Greeting 1_Option_002	<hangOut>
RAYNE/Highest_Friendship_Greeting 1_Option_003	<cancel>
RAYNE/Highest_Friendship_Greeting 1_Response_003_000	Catch you later!
RAYNE/Highest_Friendship_Greeting 2_Intro_000	Looks like my day just got a little better.
RAYNE/Highest_Friendship_Greeting 2_Intro_001	<glee>Nice to see you <PlayerName>!
RAYNE/Highest_Friendship_Greeting 2_Option_000	<chat>
RAYNE/Highest_Friendship_Greeting 2_Option_001	<jobCondition>
RAYNE/Highest_Friendship_Greeting 2_Option_002	<hangOut>
RAYNE/Highest_Friendship_Greeting 2_Option_003	<cancel>
RAYNE/Highest_Friendship_Greeting 2_Response_003_000	<wave>See you around!
RAYNE/Introduction_000_Intro_000	Oh, hi there, I’m <myName>.
RAYNE/Introduction_000_Intro_001	I’m a <Nomad> that’s, like, looking to sell seeds. I’ve got farming equipment too if you’re interested.þ
RAYNE/Introduction_000_Intro_002	<shy>Although I can only sell them to people who have a <FarmingLicence>.þ
RAYNE/Introduction_000_Intro_003	<IslandName> is beautiful, don’t you think?
RAYNE/Introduction_000_Intro_004	<glee>I’ve been to a lot of places in my time and like, it’s really nice here.þ
RAYNE/IslandDayGreeting_AfterNoon_000_Intro_000	Hey <PlayerName>.þ
RAYNE/IslandDayGreeting_AfterNoon_000_Intro_001	I hope you didn’t, like, miss out on a <Snag>?þ
RAYNE/IslandDayGreeting_AfterNoon_000_Intro_002	Mine was absolutely bonza!þ
RAYNE/IslandDayGreeting_AfterNoon_000_Intro_003	Oh, and apparently <NPCName> has some kind of surprise for us tonight?þ
RAYNE/IslandDayGreeting_Morning_000_Intro_000	Happy <IslandDay>, <PlayerName>!
RAYNE/IslandDayGreeting_Morning_000_Intro_001	It’s a day to like, celebrate <IslandName>.þ
RAYNE/IslandDayGreeting_Morning_000_Intro_002	<glee>I’m like, so happy to be a part of it!þ
RAYNE/IslandDayGreeting_Night_000_Intro_000	Wow!þ
RAYNE/IslandDayGreeting_Night_000_Intro_001	<glee>I’ve, like, never seen the sky look so happy before.þ
RAYNE/IslandDayGreeting_Night_000_Intro_002	<haha>And I’ve spend a lot of time with my head in those clouds!þ
RAYNE/IslandDayGreeting_Night_000_Intro_003	I reckon some of my family would love to see something like this…þ
RAYNE/IslandDayGreeting_Noon_000_Intro_000	Oh, <PlayerName>!þ
RAYNE/IslandDayGreeting_Noon_000_Intro_001	Just in time for some, like, really bonza <Snags>!þ
RAYNE/IslandDayGreeting_Noon_000_Intro_002	<NPCName> has cooked everyone their own personal flavour!þ
RAYNE/Low_Friendship_Greeting 0_Intro_000	What’s new, <PlayerName>?þþ
RAYNE/Low_Friendship_Greeting 0_Option_000	<chat>
RAYNE/Low_Friendship_Greeting 0_Option_001	<jobCondition>
RAYNE/Low_Friendship_Greeting 0_Option_002	<hangOut>
RAYNE/Low_Friendship_Greeting 0_Option_003	<cancel>
RAYNE/Low_Friendship_Greeting 0_Response_003_000	þSee you aroundþ
RAYNE/Low_Friendship_Greeting 1_Intro_000	Like, what do you need?
RAYNE/Low_Friendship_Greeting 1_Option_000	<chat>
RAYNE/Low_Friendship_Greeting 1_Option_001	<jobCondition>
RAYNE/Low_Friendship_Greeting 1_Option_002	<hangOut>
RAYNE/Low_Friendship_Greeting 1_Option_003	<cancel>
RAYNE/Low_Friendship_Greeting 1_Response_003_000	Seeya!
RAYNE/Low_Friendship_Greeting 2_Intro_000	How goes it?þ
RAYNE/Low_Friendship_Greeting 2_Option_000	<chat>
RAYNE/Low_Friendship_Greeting 2_Option_001	<jobCondition>
RAYNE/Low_Friendship_Greeting 2_Option_002	<hangOut>
RAYNE/Low_Friendship_Greeting 2_Option_003	<cancel>
RAYNE/Low_Friendship_Greeting 2_Response_003_000	þ<wave>Hoorooþ
RAYNE/Medium_Friendship_Greeting 0_Intro_000	What's up, <PlayerName>?
RAYNE/Medium_Friendship_Greeting 0_Option_000	<chat>
RAYNE/Medium_Friendship_Greeting 0_Option_001	<jobCondition>
RAYNE/Medium_Friendship_Greeting 0_Option_002	<hangOut>
RAYNE/Medium_Friendship_Greeting 0_Option_003	<cancel>
RAYNE/Medium_Friendship_Greeting 0_Response_003_000	Okay!
RAYNE/Medium_Friendship_Greeting 1_Intro_000	Oh! It’s like, <PlayerName>!
RAYNE/Medium_Friendship_Greeting 1_Option_000	<chat>
RAYNE/Medium_Friendship_Greeting 1_Option_001	<jobCondition>
RAYNE/Medium_Friendship_Greeting 1_Option_002	<hangOut>
RAYNE/Medium_Friendship_Greeting 1_Option_003	<cancel>
RAYNE/Medium_Friendship_Greeting 1_Response_003_000	Right on.
RAYNE/Medium_Friendship_Greeting 2_Intro_000	Oh, hi there, <PlayerName>.
RAYNE/Medium_Friendship_Greeting 2_Intro_001	Do you, like, need anything?
RAYNE/Medium_Friendship_Greeting 2_Option_000	<chat>
RAYNE/Medium_Friendship_Greeting 2_Option_001	<jobCondition>
RAYNE/Medium_Friendship_Greeting 2_Option_002	<hangOut>
RAYNE/Medium_Friendship_Greeting 2_Option_003	<cancel>
RAYNE/Medium_Friendship_Greeting 2_Response_003_000	<wave>Bye!
RAYNE/Morning_Greeting 0_Intro_000	<yes>It’s so early, but like, I’ve already got a good feeling about today!þ
RAYNE/Morning_Greeting 0_Option_000	<chat>
RAYNE/Morning_Greeting 0_Option_001	<jobCondition>
RAYNE/Morning_Greeting 0_Option_002	<hangOut>
RAYNE/Morning_Greeting 0_Option_003	<cancel>
RAYNE/Morning_Greeting 0_Response_003_000	<wave>Catch you later, <PlayerName>!
RAYNE/Morning_Greeting 1_Intro_000	Love that morning feeling.þ
RAYNE/Morning_Greeting 1_Intro_001	You know what I mean?þ
RAYNE/Morning_Greeting 1_Option_000	<chat>
RAYNE/Morning_Greeting 1_Option_001	<jobCondition>
RAYNE/Morning_Greeting 1_Option_002	<hangOut>
RAYNE/Morning_Greeting 1_Option_003	<cancel>
RAYNE/Morning_Greeting 1_Response_003_000	Enjoy your morning!
RAYNE/Morning_Greeting 2_Intro_000	Hey, <PlayerName>.þ
RAYNE/Morning_Greeting 2_Intro_001	What can I, like, do for you this morning?þ
RAYNE/Morning_Greeting 2_Option_000	<chat>
RAYNE/Morning_Greeting 2_Option_001	<jobCondition>
RAYNE/Morning_Greeting 2_Option_002	<hangOut>
RAYNE/Morning_Greeting 2_Option_003	<cancel>
RAYNE/Morning_Greeting 2_Response_003_000	<sigh>Oh, like, okay…
RAYNE/Night_Greeting 0_Intro_000	<scared>Pretty spooky out tonight, huh?
RAYNE/Night_Greeting 0_Option_000	<chat>
RAYNE/Night_Greeting 0_Option_001	<jobCondition>
RAYNE/Night_Greeting 0_Option_002	<hangOut>
RAYNE/Night_Greeting 0_Option_003	<cancel>
RAYNE/Night_Greeting 0_Response_003_000	Stay safe, <PlayerName>.
RAYNE/Night_Greeting 1_Intro_000	<scared>Whoa. I just got chills.þ
RAYNE/Night_Greeting 1_Intro_001	<shy>It’s probably nothing…þ
RAYNE/Night_Greeting 1_Option_000	<chat>
RAYNE/Night_Greeting 1_Option_001	<jobCondition>
RAYNE/Night_Greeting 1_Option_002	<hangOut>
RAYNE/Night_Greeting 1_Option_003	<cancel>
RAYNE/Night_Greeting 1_Response_003_000	Stay safe, <PlayerName>.
RAYNE/Night_Greeting 2_Intro_000	<no>I, like, don’t reall love the dark.þ
RAYNE/Night_Greeting 2_Intro_001	Anyway, what’s up, <PlayerName>?þ
RAYNE/Night_Greeting 2_Option_000	<chat>
RAYNE/Night_Greeting 2_Option_001	<jobCondition>
RAYNE/Night_Greeting 2_Option_002	<hangOut>
RAYNE/Night_Greeting 2_Option_003	<cancel>
RAYNE/Night_Greeting 2_Response_003_000	<scared>Leaving already?
RAYNE/Noon_Greeting 0_Intro_000	Oh, <PlayerName>.þ
RAYNE/Noon_Greeting 0_Intro_001	What brings you to see little ol’ me?þ
RAYNE/Noon_Greeting 0_Option_000	<chat>
RAYNE/Noon_Greeting 0_Option_001	<jobCondition>
RAYNE/Noon_Greeting 0_Option_002	<hangOut>
RAYNE/Noon_Greeting 0_Option_003	<cancel>
RAYNE/Noon_Greeting 0_Response_003_000	<wave>Hooroo!
RAYNE/Noon_Greeting 1_Intro_000	I’m getting peckish.þ
RAYNE/Noon_Greeting 1_Option_000	<chat>
RAYNE/Noon_Greeting 1_Option_001	<jobCondition>
RAYNE/Noon_Greeting 1_Option_002	<hangOut>
RAYNE/Noon_Greeting 1_Option_003	<cancel>
RAYNE/Noon_Greeting 1_Response_003_000	<wave>Later, <PlayerName>.
RAYNE/Noon_Greeting 2_Intro_000	Bonza.þ
RAYNE/Noon_Greeting 2_Intro_001	I’m, like, already having a lovely day and who do I see but <PlayerName>?
RAYNE/Noon_Greeting 2_Option_000	<chat>
RAYNE/Noon_Greeting 2_Option_001	<jobCondition>
RAYNE/Noon_Greeting 2_Option_002	<hangOut>
RAYNE/Noon_Greeting 2_Option_003	<cancel>
RAYNE/Noon_Greeting 2_Response_003_000	See you around, <PlayerName>!
RAYNE/Plant Shop Convo_Intro_000	Welcome to the Greenhouse!
RAYNE/Plant Shop Convo_Intro_001	<glee>How can I help?
RAYNE/Plant Shop Convo_Option_000	I want to chat.
RAYNE/Plant Shop Convo_Option_001	Nevermind.
RAYNE/Plant Shop Convo_Response_001_000	Later!
RAYNE/RandomConvo_000_Intro_000	<glee><IslandName> is so... Bonza. There are, like, trees and flowers everywhere.
RAYNE/RandomConvo_000_Intro_001	<haha>It’s kind of overwhelming!
RAYNE/RandomConvo_001_Intro_000	<yes>Anyplace you can think of going, there’s a plant that got there first. Trust me.þþ
RAYNE/RandomConvo_001_Intro_001	<proud>I’ve been, like, all over the place.þ
RAYNE/RandomConvo_002_Intro_000	<shy>I, like, have a confession to make… I didn’t have a <FarmingLicence> until recently…þ
RAYNE/RandomConvo_002_Intro_001	I like, didn’t even know it was a thing I needed?þ
RAYNE/RandomConvo_002_Intro_002	<shy>I was growing plants, like, illegally I guess!þ
RAYNE/RandomConvo_003_Intro_000	<yes>I like to think of my plants as children.
RAYNE/RandomConvo_003_Intro_001	<glee>I have, like, a huge family!
RAYNE/RandomConvo_003_Intro_002	<haha>It’s growing all the time!
RAYNE/RandomConvo_004_Intro_000	I grew up travelling with my family.
RAYNE/RandomConvo_004_Intro_001	<shy>We were lucky enough to have an <AirShip>. þ
RAYNE/RandomConvo_004_Intro_002	<shy>I, like, guess you could say the sky's my home and stuff.þ
RAYNE/RandomConvo_005_Intro_000	<thinking>Do you ever wonder what the clouds are made of?. þ
RAYNE/RandomConvo_005_Intro_001	<no>They look like they are soft and fluffy, but like, when you are up there they are, like, not...þ
RAYNE/RandomConvo_006_Intro_000	<yes>Even though I, like, spent most of my life in the sky, I feel like I’ve got this special connection to the earth somehow?þ
RAYNE/RandomConvo_006_Intro_001	Do you know what I mean?þ
RAYNE/RandomConvo_007_Intro_000	Out of all vegies, I think I like <favouriteFood> the best.
RAYNE/RandomConvo_007_Intro_001	<glee>I could, like, eat them all day.
RAYNE/RandomConvo_008_Intro_000	<thinking>If I’m quiet enough, sometimes it feels like I hear the trees whispering. It’s, like, hard to describe the sound...
RAYNE/RandomConvo_008_Intro_001	<thinking>It kind of sounds like a gust of air, blowing through the leaves...
RAYNE/RandomConvo_009_Intro_000	<yes>If you treat your crops with care, feed them and love them, then they will love you back. þþ
RAYNE/RandomConvo_009_Intro_001	<glee>You’ll get back more than you sow!þ
RAYNE/RandomConvo_010_Intro_000	<no>A lot of people from <SouthCity> don’t know how to act around <Nomads> like me.þ
RAYNE/RandomConvo_010_Intro_001	<haha>They get worried if you don’t know how to, like, fill out their paperwork.þ
RAYNE/RandomConvo_010_Intro_002	<proud>Let alone if you start talking about the big wide world outside of <SouthCity>!þ
RAYNE/RandomConvo_011_Intro_000	<yes>My family and I have been basically everywhere.þ
RAYNE/RandomConvo_011_Intro_001	<thinking>I guess being a <Nomads> I, like, take it for granted…þ
RAYNE/RandomConvo_011_Intro_002	But not everyone gets to be as lucky as I have been.þ
RAYNE/RandomConvo_011_Intro_003	<shy> I’ve seen so much!þ
RAYNE/RandomConvo_011_Intro_004	<sigh>I just wish I got to hang around a bit longer whenever we landed.þ
RAYNE/RandomConvo_012_Intro_000	<yes>Trees can be, like, such crazy characters.þ
RAYNE/RandomConvo_012_Intro_001	<no>They’re always throwing shade and I just can’t help but love them for it. þ
RAYNE/RandomConvo_012_Intro_002	<glee>I guess it’s okay when it’s from your friends, right <PlayerName>?þ
RAYNE/RandomConvo_013_Intro_000	<thinking>When I was younger, I used to, like, experiment with all kinds of crazy plants. þþ
RAYNE/RandomConvo_013_Intro_001	<yes>Sometimes you have to know what you don’t like before you find out what you do. þ
RAYNE/RandomConvo_013_Intro_002	<haha>I found out I like everything just the same!þ
RAYNE/RandomConvo_014_Intro_000	I’ve only been to <SouthCity> a few times before.þ
RAYNE/RandomConvo_014_Intro_001	<no>It’s like, gross and cold and stuff.þ
RAYNE/RandomConvo_014_Intro_002	<no>I didn’t see a single plant growing anywhere.þ
RAYNE/RandomConvo_014_Intro_003	<sigh>Totally not bonza.þ
RAYNE/RandomConvo_015_Intro_000	þWhat exactly are <PermitPoints> anyway?þþþþ
RAYNE/RandomConvo_015_Intro_001	I didn’t grow up in <SouthCity>, so I’m not quite sure what they, like, do?þ
RAYNE/RandomConvo_015_Intro_002	In fact I don’t really get the whole <Licence> thing.þ
RAYNE/RandomConvo_015_Intro_003	Why can’t everyone just, like, do what they want and stuff?þ
RAYNE/RandomConvo_016_Intro_000	þI see you carrying around that <Journal> around a fair bit.þþþþ
RAYNE/RandomConvo_016_Intro_001	<thinking>You’re always opening it and stuff.þ
RAYNE/RandomConvo_016_Intro_002	What’s it got in there anyway?þ
RAYNE/RandomConvo_016_Intro_003	<haha>And where can I, like, get one of those?þ
RAYNE/RandomConvo_017_Intro_000	I found a bunch of, like, shiny trash in the ground when I was planting the other day.þ
RAYNE/RandomConvo_017_Intro_001	<no>It was, like, so cold and lifeless. þ
RAYNE/RandomConvo_017_Intro_002	Who would even waste time making junk like that?
RAYNE/RandomConvo_018_Intro_000	<proud>I think my plants can be a little like me sometimes.
RAYNE/RandomConvo_018_Intro_001	<glee>But they just love the sun and are always reaching for the sky!
RAYNE/RandomConvo_019_Intro_000	<no>Even after all these years, I still can’t get my head around how much can grow from so little.
RAYNE/RandomConvo_019_Intro_001	Just one little seed can grow, like, massive? 
RAYNE/RandomConvo_020_Intro_000	<yes>I think it’s really bonza all the things you do around here, <PlayerName>.þ
RAYNE/RandomConvo_020_Intro_001	<shy>You kinda, like, inspire me to do more things and stuff.þ
RAYNE/RandomConvo_021_Intro_000	<yes>Tilling and planting can be a lot of hard work, but like, it's worth it.þ
RAYNE/RandomConvo_021_Intro_001	You feel like, YOU did that, yeah?
RAYNE/RandomConvo_021_Intro_002	<glee>YOU made that happen.þ
RAYNE/RandomConvo_021_Intro_003	<pumped>Bonza.
RAYNE/RandomConvo_022_Intro_000	<thinking>The rain saves me so much time watering plants sometimes.þþþ
RAYNE/RandomConvo_022_Intro_001	<no>It's still a bummer though.þ
RAYNE/RandomConvo_022_Intro_002	<haha>Like, good job, but go away already, right?þ
RAYNE/RandomConvo_023_Intro_000	It can be hard to lose some of your crops. þþ
RAYNE/RandomConvo_023_Intro_001	<no>I don’t like to talk about it, but it like, happened to me once or twice.þ
RAYNE/RandomConvo_023_Intro_002	<glee>Just look after them like you’ve been looking after me and everything will work out just fine. 
